novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
网游三国之全球争霸,小十五与瓦力,http://book.zongheng.com/book/649933.html,连载中,238998,游戏,113,26209,2084
最强偷梦贼,西门安,http://book.zongheng.com/book/652551.html,连载中,38047,都市,3,108,5
超光1平行往事,乐四,http://book.zongheng.com/book/607267.html,连载中,29209,科幻,0,792,3
箭破苍天,很晚,http://book.zongheng.com/book/578086.html,连载中,11850,异世,0,117,5
凌烟图,廊里阁郎,http://book.zongheng.com/book/634240.html,连载中,32632,历史,3,964,5
覆天魔神,别名黎小卷,http://book.zongheng.com/book/649760.html,连载中,62019,玄幻,30,348,1
死神封天,梦天尘人,http://book.zongheng.com/book/644739.html,连载中,4112,争霸,1,42,1
重生之异界玩家,最强妖怪,http://book.zongheng.com/book/578863.html,连载中,141104,异世,13,266,2
乱世奇缘僧之恋,旧时韶月,http://book.zongheng.com/book/406324.html,连载中,33146,玄幻,63,927,9
天若挡我我定诛天,雪夜的城,http://book.zongheng.com/book/652203.html,连载中,12443,玄幻,1,23,0
转世仙,赵二轮,http://book.zongheng.com/book/598791.html,连载中,102860,玄幻,1,248,1
小诸葛赛神仙,韩世英1,http://book.zongheng.com/book/644129.html,连载中,1262,修真,0,282,2
无限位面的穿越,东方达瓦里氏,http://book.zongheng.com/book/649149.html,连载中,5404,穿梭,1,594,13
天荒为君,桑小梦,http://book.zongheng.com/book/653688.html,连载中,12431,仙侠,0,16,4
天郢纪元,子郢,http://book.zongheng.com/book/652422.html,连载中,34389,玄幻,1,37,4
我是全村儿的希望,胭俗脂气,http://book.zongheng.com/book/648645.html,连载中,52153,都市,1,101,1
可望可即,象牙塔,http://book.zongheng.com/book/651478.html,连载中,6742,校园,0,31,0
命挣,道剑凡,http://book.zongheng.com/book/654024.html,连载中,4849,玄幻,0,4,0
归心榜,五德居士g,http://book.zongheng.com/book/629289.html,连载中,631451,争霸,39,2508,28
战舰重生,帝艾威,http://book.zongheng.com/book/644453.html,连载中,299866,异世,9,349,18
大圣传奇,金甲战神,http://book.zongheng.com/book/653877.html,连载中,6079,玄幻,12,72,6
婚姻枷锁,想你的时候,http://book.zongheng.com/book/622473.html,连载中,372950,都市,27,3971,198
冰神系统,情真掏心,http://book.zongheng.com/book/654101.html,连载中,2241,都市,1,35,1
虚念轮回,浌仙,http://book.zongheng.com/book/654009.html,连载中,2162,仙侠,7,57,3
追魂夺命镖,聂翁甫,http://book.zongheng.com/book/422417.html,连载中,193808,武侠,15,2981,6
无名茶楼,冰凉虚世,http://book.zongheng.com/book/653920.html,连载中,5325,武侠,1,35,3
战放信仰,十三月的忧伤,http://book.zongheng.com/book/654109.html,连载中,3721,科幻,0,134,0
异界实验品,综上所述,http://book.zongheng.com/book/639076.html,连载中,262284,进化,3,688,6
书的另一面,小姐啤酒加糖,http://book.zongheng.com/book/649102.html,连载中,33847,异世,4,117,3
同往,五块烟,http://book.zongheng.com/book/654122.html,连载中,3075,异世,0,9,0
昊天之道,墙外行吟人,http://book.zongheng.com/book/654135.html,连载中,4084,仙侠,0,21,1
道非恒道,天山岚,http://book.zongheng.com/book/525141.html,连载中,210442,玄幻,42,4836,17
三生三世我等你,梦鹤,http://book.zongheng.com/book/652039.html,连载中,6807,修真,2,68,6
仙途幻旅,最佳龙套,http://book.zongheng.com/book/651985.html,连载中,51775,玄幻,0,68,4
修行大作战,云小墨,http://book.zongheng.com/book/654139.html,连载中,10196,修真,0,11,3
杀神耀世,云间画中仙,http://book.zongheng.com/book/636582.html,连载中,6361,玄幻,1,58,0
魔兽世界之光斑,达腩,http://book.zongheng.com/book/641627.html,连载中,106659,异世,3,197,0
海明珠,玄离,http://book.zongheng.com/book/650147.html,连载中,28974,武侠,1,59,1
一生寒雨,一生寒雨,http://book.zongheng.com/book/653921.html,连载中,12277,玄幻,5,58,4
致新世界之极夜,未零X萧逝,http://book.zongheng.com/book/603603.html,连载中,12935,异世,4,92,3
逆之名,遗,http://book.zongheng.com/book/651582.html,连载中,34148,玄幻,1,42,0
草木皆兵,七幻异,http://book.zongheng.com/book/654097.html,连载中,2118,异世,0,10,1
重生之剑斩天下,不想睡醒的猫咪,http://book.zongheng.com/book/606480.html,连载中,812358,游戏,893,69549,180
重生之征途路,流浪的二哈,http://book.zongheng.com/book/654186.html,连载中,2011,重生,0,43,2
剑客风云录,第二道光,http://book.zongheng.com/book/653876.html,连载中,4333,争霸,0,11,0
梦境猎人,帅的比较草率,http://book.zongheng.com/book/629220.html,连载中,232029,进化,28,2947,18
佳灵,香辣师傅,http://book.zongheng.com/book/580372.html,连载中,61245,玄幻,0,117,3
网游之大时代,千里桃花,http://book.zongheng.com/book/593368.html,连载中,21245,游戏,1,528,17
神梦纪,雪影如梦,http://book.zongheng.com/book/653950.html,连载中,107,仙侠,0,7,0
网游之白帝行,呆到不行,http://book.zongheng.com/book/653493.html,连载中,6925,游戏,0,225,4
书鬼,榆树墩子,http://book.zongheng.com/book/645194.html,连载中,23740,推理,4,81,5
九源开天,飞翔的小鸡崽,http://book.zongheng.com/book/623793.html,连载中,191701,异世,3,615,6
幻恋——器灵,幻恋三石,http://book.zongheng.com/book/644008.html,连载中,84762,都市,7,245,5
灵雷狂尊,白衣乱武,http://book.zongheng.com/book/650702.html,连载中,70427,武侠,4,99,1
万道焚天,草雨田,http://book.zongheng.com/book/643788.html,连载中,100515,修真,15,523,14
异域剑圣,飘渺的星空,http://book.zongheng.com/book/631753.html,连载中,52578,异世,14,260,16
少年不识愁,曲闫,http://book.zongheng.com/book/647967.html,连载中,7786,同人,0,26,0
水晶大陆,风车piano,http://book.zongheng.com/book/650713.html,连载中,3,玄幻,3,61,1
麒临大荒,北冥有花,http://book.zongheng.com/book/644406.html,连载中,46800,修真,1,258,5
拉斯威尔,马克森威尔,http://book.zongheng.com/book/638089.html,连载中,44345,穿梭,2,531,4
都市之风流邪少,雨枫凌,http://book.zongheng.com/book/654207.html,连载中,2517,都市,3,88,3
血夜星空,兵仙韩信,http://book.zongheng.com/book/646852.html,连载中,83839,玄幻,1,137,13
我的弯路可以避免,阿星话语,http://book.zongheng.com/book/654226.html,连载中,3642,商战,0,23,0
群星1830,江湖海之歌,http://book.zongheng.com/book/646541.html,连载中,143927,星际,7,768,18
紫禁城的落日,清忆青鸾,http://book.zongheng.com/book/652143.html,连载中,12718,历史,2,797,18
天裂大明,白学究,http://book.zongheng.com/book/632666.html,已完结,611102,历史,7,1932,31
赤胆英雄传,不惧流年,http://book.zongheng.com/book/654000.html,连载中,4,武侠,0,16,0
逆乱星宇,雨停江南,http://book.zongheng.com/book/654246.html,连载中,2592,玄幻,0,5,0
见步行步,三个为什么,http://book.zongheng.com/book/615051.html,连载中,103743,游戏,58,2328,5
幻世缘,天目曙光,http://book.zongheng.com/book/643024.html,连载中,57794,玄幻,1,167,5
魔君大人在当世,魔君孤独,http://book.zongheng.com/book/651340.html,连载中,11526,校园,1,95,5
官场之青云路,灯海飘淼,http://book.zongheng.com/book/645481.html,连载中,1466248,文集,106,794,64
日环蚀,陋室堂主,http://book.zongheng.com/book/648995.html,连载中,21794,官场,0,35,3
道法刑警,你跑它就追,http://book.zongheng.com/book/650243.html,连载中,23539,都市,2,83,2
谜非雾,老油火锅,http://book.zongheng.com/book/652049.html,连载中,16535,灵异,1,38,3
龙神天王,白衣挥弦戏平生,http://book.zongheng.com/book/654250.html,连载中,3142,争霸,0,6,0
创生录,梓潼弑,http://book.zongheng.com/book/652903.html,连载中,3083,玄幻,0,1,0
天极风云路,月隐无尘,http://book.zongheng.com/book/654267.html,连载中,38572,异世,2,5,0
老婆我已抱回家,Forever冰曦,http://book.zongheng.com/book/654271.html,连载中,4284,同人,1,207,16
问天创世,蹲下嗑瓜子,http://book.zongheng.com/book/654272.html,连载中,10733,异世,0,12,1
无上真我,夜明生,http://book.zongheng.com/book/653681.html,连载中,7870,玄幻,0,13,0
苍穹雁,苦月三寻,http://book.zongheng.com/book/653581.html,连载中,27862,玄幻,10,54,0
擎天沐血,道醉人,http://book.zongheng.com/book/654206.html,连载中,4172,星际,0,194,0
花都战兵,午夜小狼,http://book.zongheng.com/book/402334.html,已完结,1232952,江湖,3082,137830,921
变身女明星,不狂不苏傲,http://book.zongheng.com/book/654204.html,连载中,2024,都市,12,308,7
撞到的幸福,慵懒的猫咪,http://book.zongheng.com/book/463918.html,连载中,141655,都市,4,1072,1
未之国,星沙,http://book.zongheng.com/book/653374.html,连载中,7626,玄幻,0,15,1
都市重回巅峰之路,守护者Q,http://book.zongheng.com/book/654282.html,连载中,30466,重生,1,70,3
玄黄少年,明阳公子,http://book.zongheng.com/book/630292.html,连载中,256041,都市,10,1354,10
盖座城市给老婆,鬼影霍霍,http://book.zongheng.com/book/654215.html,连载中,9355,重生,0,18,2
争霸英雄,摘掉眼镜,http://book.zongheng.com/book/652577.html,连载中,95707,争霸,2,136,9
镇妖记,墨语生花,http://book.zongheng.com/book/653745.html,连载中,1,异术,0,23,1
大医生,雨景朦胧,http://book.zongheng.com/book/627771.html,连载中,227,都市,8,1513,49
人皇归来1,田雨乘风,http://book.zongheng.com/book/650664.html,连载中,3241,重生,2,110,3
盼秋,曾经是个乖宝,http://book.zongheng.com/book/650949.html,连载中,223323,争霸,9,322,16
孤城仙剑,仙城的客人,http://book.zongheng.com/book/652698.html,连载中,10972,修真,0,40,1
妖颜天下，美男如此妖娆,雪人妹妹,http://book.zongheng.com/book/564277.html,已完结,1541951,文集,71,8996,61
盖世剑帝,不朽大帝,http://book.zongheng.com/book/654325.html,连载中,10108,玄幻,1,31,2
吸血鬼骑士Levelk,卡萨,http://book.zongheng.com/book/583023.html,连载中,47146,吸血,8,816,19
我的永远,偲新空,http://book.zongheng.com/book/567267.html,连载中,166921,玄幻,4,1586,5
三国之我有QQ农场,少顷的记忆,http://book.zongheng.com/book/652160.html,连载中,16961,抗战,4,660,7
醉城一生离别,阿luo落,http://book.zongheng.com/book/649205.html,连载中,34090,仙侠,0,18,0
霸主异界行,雨夜伞情,http://book.zongheng.com/book/651383.html,连载中,38064,异世,10,178,0
愤怒魔法,单脚瑞斯,http://book.zongheng.com/book/652407.html,连载中,37802,异世,0,37,3
天梦神域,古风青阳,http://book.zongheng.com/book/653276.html,连载中,21705,玄幻,0,18,0
零言,柳无盐,http://book.zongheng.com/book/654112.html,连载中,4853,异世,0,12,0
战神魔方,南瓜大帅比,http://book.zongheng.com/book/654173.html,连载中,3410,玄幻,1,22,1
伯莱市魅影,骰子徒,http://book.zongheng.com/book/654342.html,连载中,42517,都市,0,28,0
安西府,疯子三三,http://book.zongheng.com/book/613284.html,连载中,14398,推理,8,2627,8
双王子妃,一口西瓜,http://book.zongheng.com/book/621335.html,连载中,66927,架空,2,1742,4
三界巅峰,大松鼠,http://book.zongheng.com/book/651403.html,连载中,32776,玄幻,2,85,0
天都武林,禾光同尘,http://book.zongheng.com/book/652154.html,连载中,41434,江湖,0,37,1
大魔界史记,碧叶言枯秋,http://book.zongheng.com/book/648156.html,连载中,79483,同人,4,134,6
凌霄花开时,闲话多多,http://book.zongheng.com/book/654379.html,连载中,3662,神话,0,6,0
邪王物语,我思青天,http://book.zongheng.com/book/496889.html,连载中,19310,异世,1,35,0
九源帝,墟言,http://book.zongheng.com/book/522080.html,连载中,55218,玄幻,2,159,2
魔仙志,凌然之上,http://book.zongheng.com/book/588340.html,连载中,131,仙侠,0,379,1
剑起狂澜,封卿,http://book.zongheng.com/book/648002.html,连载中,13036,异世,2,46,1
血夜歌,玉面小肥虫,http://book.zongheng.com/book/654392.html,连载中,7515,仙侠,0,8,0
重生之最强武神,王若非,http://book.zongheng.com/book/654388.html,连载中,9686,都市,0,238,11
武道争锋,古陵,http://book.zongheng.com/book/569890.html,已完结,1769451,玄幻,39,8161,157
混晓青春,红叶飘,http://book.zongheng.com/book/533804.html,已完结,360394,都市,0,278,19
逆战六界,苍穹逆天,http://book.zongheng.com/book/645025.html,连载中,67381,玄幻,2,219,2
三国志之天暇沧歌,小爱,http://book.zongheng.com/book/611417.html,连载中,207012,玄幻,2,196,7
逆天宠妃：三生三世永世情,紫米粥,http://book.zongheng.com/book/611840.html,连载中,177798,文集,7,196,2
妃常完美,月下逢V,http://book.zongheng.com/book/654344.html,连载中,10848,穿梭,1,284,22
风中的黄丝带,简妮,http://book.zongheng.com/book/611896.html,已完结,308426,文集,0,360,2
小道士笔记,诡者说鬼,http://book.zongheng.com/book/612024.html,已完结,693601,文集,30,5593,393
不配做爱的主角,寻找万琦,http://book.zongheng.com/book/612046.html,已完结,1267110,文集,4,593,5
剑鸣九霄,何十三,http://book.zongheng.com/book/651231.html,连载中,16691,玄幻,0,39,3
年下男，让姐姐来爱你,眉羽之间,http://book.zongheng.com/book/623523.html,已完结,204902,文集,1,358,4
欲望森林,罩子龙,http://book.zongheng.com/book/534261.html,已完结,1125603,都市,180,33344,620
阴阳门徒,花衣笛手,http://book.zongheng.com/book/652319.html,连载中,21319,灵异,11,147,2
神魔仙道,天宝鱼,http://book.zongheng.com/book/652044.html,连载中,25380,玄幻,1,41,0
末世之等价交换,孤翼飞翔,http://book.zongheng.com/book/511711.html,连载中,1593085,末世,1751,74942,219
成神先驱,不停吃泡面,http://book.zongheng.com/book/652324.html,连载中,110101,仙侠,6,126,3
寒渊游龙决,南风不竞啊,http://book.zongheng.com/book/621300.html,连载中,2033,玄幻,0,11,1
佐臣之士,国家至上,http://book.zongheng.com/book/646922.html,连载中,8800,架空,2,644,5
绣娘修仙路,飘过不说话,http://book.zongheng.com/book/654452.html,已完结,589938,玄幻,2,311,40
穿越蓝星,梁炜岳,http://book.zongheng.com/book/641625.html,连载中,525693,异世,1,327,6
九头龙鳌外传,绝非黄色作家,http://book.zongheng.com/book/651893.html,连载中,20202,同人,1,65,3
苍穹圣主执掌乾坤,山泉做管弦,http://book.zongheng.com/book/654480.html,连载中,3078,玄幻,2,38,0
尘凡变,踏云散人,http://book.zongheng.com/book/651807.html,连载中,88468,都市,6,754,91
幽冥王妃绝世颜,叶芜幽,http://book.zongheng.com/book/654484.html,连载中,2050,争霸,1,110,7
鸾非乱,第九梦,http://book.zongheng.com/book/654487.html,连载中,32570,异世,0,35,1
后宫绯闻,郑贤,http://book.zongheng.com/book/652506.html,已完结,433436,玄幻,1,161,10
天眼少帅,天堂少帅,http://book.zongheng.com/book/612117.html,连载中,610630,文集,9,501,4
医生崔泰秀,趙錫浩,http://book.zongheng.com/book/652505.html,连载中,413908,都市,10,136,9
据说我是王的女儿?,BICHU,http://book.zongheng.com/book/652514.html,已完结,786575,玄幻,147,15075,1070
忆一段月光倾城,SHBabySH,http://book.zongheng.com/book/647170.html,连载中,17724,都市,3,46,3
我用手写出的故事,害人害己,http://book.zongheng.com/book/644207.html,连载中,219096,校园,3,417,5
佛入地狱,十傲,http://book.zongheng.com/book/654022.html,连载中,9651,玄幻,0,23,2
美人遥指箥箕村,六皇叔,http://book.zongheng.com/book/654355.html,连载中,6404,重生,1,28,1
再闻苍穹,曲二闹,http://book.zongheng.com/book/651934.html,连载中,4794,玄幻,0,6,0
异世扛把子,与我纷扰,http://book.zongheng.com/book/654098.html,连载中,21531,异世,1,44,1
猫之不秀,早西言,http://book.zongheng.com/book/653289.html,连载中,17855,争霸,0,35,4
失去的乐园,我弹琴你们歌唱,http://book.zongheng.com/book/654518.html,连载中,11728,异世,3,26,0
大黄奇缘之君临天下,夏天的流水,http://book.zongheng.com/book/648085.html,连载中,75166,玄幻,1,79,2
